Population,Birth rate,Death rate,Life expectancy,GDP per capita,GDP,Density,Year,Years ahead,Target_Growth_Rate
52968270,31.965,7.228,67.542,,,166.77,1980,10,26.325841867215978
754467,43.044,14.537,52.669,,,0.99293,1970,10,29.36205294598703
56326328,13.4,11.7,73.6756,10032.1,565000000000.0,232.771,1980,10,1.569628327271751
9828986,12.6,11.5,73.2071,12932.9,128000000000.0,,1980,10,1.328458500195239
108185,14.4,6.0,76.6195,,,310.406,2000,10,-1.8884318528446642
5665,,,,,,6.14842,1970,10,34.12180052956752
55569264,46.324,22.81,40.971,224.104,12545800000.0,61.4668,1970,10,31.28019654894116
9307148,15.4,9.1,73.6471,5893.66,56829700000.0,74.8061,1980,10,10.691857484161636
1410296,15.206,7.77,71.946,16683.4,22157900000.0,258.898,2010,5,3.536917072727995
435628,13.1,8.6,77.8732,48736.0,21263500000.0,179.547,2000,10,16.399772282773377
3275333,16.494,1.869,74.327,33291.4,104000000000.0,44.1293,2000,10,158.95904324842695
2057286,10.9,9.1,79.422,23437.5,48013600000.0,101.686,2010,5,1.1459758147384467
107432,18.444,7.143,72.648,5057.17,520044000.0,302.45,2000,10,6.1499367041477395
129193327,27.493,6.883,65.447,418.069,53369800000.0,980.701,2000,10,14.859755101747632
5176209,11.0,9.5,77.4659,24253.3,126000000000.0,16.994,2000,10,3.613880351430941
1726985,29.302,13.535,50.629,3522.31,5788330000.0,2.89968,2000,10,21.11651230323367
5665,,,,,,6.14842,1970,10,34.12180052956752
3016384,32.318,11.235,60.2449,,,15.4322,1970,10,22.371985794912053
333587,17.7,10.2,73.0779,3948.4,1250240000.0,989.516,1980,10,9.534244439981174
311182845,13.0,7.995,78.5415,48466.8,15000000000000.0,33.8157,2010,5,4.314161662735618
1369011,37.795,8.546,61.608,1944.14,2785760000.0,1.74046,1990,10,32.87994033649109
15210443,32.645,5.451,68.542,3893.7,59116500000.0,17.2129,1980,10,29.848808479805616
23364185,45.656,11.68,55.35,3587.88,83799500000.0,18.7345,2010,5,20.388196720750155
5247532,53.717,17.625,48.527,243.487,1254770000.0,208.89,1980,10,39.493422812857546
6116958,21.7,6.0,78.9537,21027.8,132000000000.0,290.619,2000,10,19.805383656386066
29610,17.4,3.3,76.9707,,,531.893,2000,10,23.12732185072611
1118241,,,,,,,1970,10,29.991656539153905
39877570,30.312,8.082,63.307,3139.97,116000000000.0,30.3362,1990,10,17.392474014840925
1059633675,26.401,8.692,62.505,443.314,468000000000.0,355.368,2000,10,17.07948220879258
832509,24.738,6.939,65.687,2076.57,1684110000.0,44.39,2000,10,8.727833572970383
1099920,30.39,16.233,46.601,4168.51,4438780000.0,61.9091,2010,5,3.0925885518946834
17517054,28.096,4.854,70.865,2441.74,44024200000.0,54.877,1990,10,30.987493673308308
11239101,48.784,18.292,48.069,269.871,2954130000.0,8.9711,2000,10,38.17102453301203
13792086,41.194,10.051,55.655,1489.46,20265600000.0,18.3026,2010,5,17.808357633500833
2572037,14.1,12.8,68.8085,,,40.3836,1980,10,4.56268708420602
4995800,16.281,3.9,78.36,7756.74,38419600000.0,484.17,2010,5,28.086392569758594
5703869,48.345,16.9,48.944,794.361,4435050000.0,28.9989,1980,10,32.12086392587207
10698679,13.9,13.6,69.0617,,,119.132,1980,10,-3.01616676227037
2881914,21.676,2.794,75.682,19281.2,58642400000.0,9.82693,2010,5,45.451113392002675
133343,36.667,8.092,62.582,1382.55,179080000.0,24.5786,1970,10,40.93053253639111
1697780,38.81,12.851,56.936,,,1.08758,1980,10,27.309368705014787
982372466,18.21,6.34,66.844,194.805,191000000000.0,104.517,1980,10,17.44061360938021
2733896,17.742,7.31,74.038,4696.84,13200300000.0,259.507,2010,5,2.214751402394239
4199820,18.474,6.276,70.399,,,81.6378,1980,10,7.01196717954579
30774621,19.554,4.961,70.64,1765.02,54790200000.0,13.0334,2000,10,16.512707012703746
25574719,32.385,8.359,61.03,1298.44,32174800000.0,108.902,2010,5,12.888587358476938
24511510,15.4,7.1,75.078,11170.6,274000000000.0,2.69595,1980,10,12.833538203072761
3182021,16.436,5.914,73.955,1126.68,3480360000.0,112.738,2000,10,-8.441867605524916
73195345,17.918,5.697,74.507,10672.4,772000000000.0,93.9763,2010,5,8.813173843227325
1998630,30.952,16.21,47.691,436.488,887295000.0,66.9567,2000,10,1.206676573452815
38520664,44.108,12.622,54.114,2441.44,94362300000.0,23.7299,1980,10,44.840776887958114
6452787,44.703,19.167,46.523,177.921,1160000000.0,13.7923,1970,10,32.03428224114634
3691209,29.6,9.869,62.9038,,,18.8603,1980,10,19.05947346790713
324121,41.27,11.974,53.639,,,15.4858,1980,10,78.07331212726112
2067356,42.492,22.859,42.223,104.413,189107000.0,2.90723,1970,10,16.82922534870627
15600442,41.749,17.973,46.776,129.586,1945920000.0,105.01,1980,10,25.74342444912779
9828986,12.6,11.5,73.2071,12932.9,128000000000.0,,1980,10,1.328458500195239
264657,13.934,7.553,77.162,11496.6,3121500000.0,631.43,2000,10,3.798879304155945
43748556,39.017,12.108,58.332,500.355,21669900000.0,43.507,1980,10,30.780613650425398
527634,33.891,6.998,62.492,422.387,219878000.0,28.4927,1970,10,22.164606526493742
3352651,14.332,9.324,76.75,11992.0,40284500000.0,19.1937,2010,5,1.496338270819122
160188,21.936,4.544,75.011,,,287.646,2000,10,2.9446650186031413
988890,26.789,7.462,64.7,869.351,821850000.0,184.281,1970,10,14.05232128952664
67705186,34.809,6.899,66.553,3027.38,205000000000.0,34.8576,1980,10,20.700396569326315
261426,16.7,4.8,77.2591,,,13.6625,2010,5,8.26467145578481
81325090,8.3,10.5,79.9878,41785.6,3420000000000.0,234.607,2010,5,0.9199325816915788
24570814,29.241,7.393,64.732,1206.01,30180100000.0,55.5847,1990,10,16.212735158061918
315414,17.6,10.1,71.3053,828.422,250722000.0,945.781,1970,10,5.7616339160595285
14172710,23.9,8.0,66.6244,,,5.48067,1980,10,19.007324640100588
59290872,43.13,15.294,52.649,172.458,10027100000.0,75.423,1970,10,35.980555320555915
10270728,39.713,11.002,56.861,672.424,6853470000.0,41.4788,2010,5,13.195461899098095
747932,21.176,7.143,68.059,3033.25,2273230000.0,3.80714,2010,5,0.9491504575282245
3303309,44.639,10.797,58.347,670.444,2189350000.0,27.1358,1980,10,27.987421098056526
8910808,42.358,12.678,53.595,,,50.8475,1990,10,36.00159491709394
4492638,13.8,10.0,68.2005,,,78.917,1970,10,4.173628055498796
32341728,44.693,9.659,57.099,622.499,20186500000.0,161.72,2010,5,15.879262852003457
3744608,24.3,6.7,73.8756,6222.11,24129300000.0,179.205,1980,10,28.271210230817218
71057,23.1,7.7,68.1073,5302.84,368585000.0,151.102,1990,10,12.67010991176098
10113893,36.218,9.074,58.1,841.973,8783820000.0,26.9676,1990,10,17.014051859160464
6153587,50.357,31.937,32.388,60.4757,359772000.0,4.87551,1970,10,19.80948672700979
49973920,15.147,11.432,68.8178,,,86.2447,1980,10,3.233480583472339
9170786,15.976,8.989,70.0792,,,44.5671,1970,10,7.049243107406497
7096194,35.336,12.597,56.099,709.06,4867580000.0,6.33697,1990,10,21.088234058989933
6172215,40.985,11.887,58.203,471.631,2862500000.0,21.9238,1970,10,31.814024624871294
558442,38.163,13.126,52.878,564.78,299787000.0,11.3607,1990,10,5.150937787630586
5154790,21.626,4.633,70.852,7142.77,38270200000.0,3.04505,2000,10,25.94088216978771
27657204,15.0,7.3,77.422,21448.4,594000000000.0,3.04515,1990,10,10.94148562522806
110286,28.432,4.895,69.262,,,192.839,1980,10,25.367680394610375
10317212,48.45,16.64,49.251,133.972,1260080000.0,47.0727,1970,10,28.75596624359372
51784921,23.305,12.085,57.669,7328.59,375000000000.0,42.2203,2010,5,7.901108896159173
3875546,16.7,10.0,74.088,3306.22,12814100000.0,10.6114,1970,10,5.424525989370272
373272,15.045,6.566,72.144,28443.4,10095800000.0,35.4587,2010,5,5.2039799395615
66912613,28.561,6.36,70.551,95.1883,6471740000.0,208.882,1990,10,18.066143971989256
110982,35.0,9.3,63.0293,3203.71,358816000.0,6.12691,1970,10,33.894685624695896
684977,41.136,13.686,53.279,1725.55,1046000000.0,21.6107,2000,10,59.78989075545602
3210147,17.7,8.9,70.8044,,,50.0908,1970,10,9.689867784870911
6181227,16.1,9.2,73.0202,,,156.367,1970,10,2.230722152737636
2809221,42.004,16.833,49.104,513.305,1440710000.0,4.50534,1990,10,33.81538867892558
7182059,10.9,8.7,79.6805,37868.3,272000000000.0,181.769,2000,10,8.91632886892185
780430,28.888,6.557,65.379,1835.13,1337020000.0,39.8781,1990,10,6.673116102661353
27076,,,,51528.5,1378130000.0,13372.5,1980,10,12.01433003397843
52019,20.3,7.6,70.29,3387.27,186300000.0,1018.52,1970,10,2.9719910032872603
4978544,17.0,5.0,74.6732,5700.41,28861800000.0,5063.1,1980,10,17.27472931845134
6639751,48.047,20.646,44.771,169.071,1111860000.0,11.3084,1970,10,34.76652964847627
3667394,46.916,23.404,41.344,128.792,469267000.0,2.89175,1970,10,20.200611115140614
247284,11.571,5.53,69.36,,,12309.7,1970,10,-0.7893757784571586
8544873,16.5,8.4,70.9036,1494.39,13139900000.0,68.2142,1970,10,8.920846453774093
61558898,33.02,6.298,66.366,715.914,44311600000.0,207.583,1990,10,26.640056162148973
3720977,46.601,23.11,40.957,93.6547,322600000.0,5.49075,1970,10,58.35152971921084
55569264,46.324,22.81,40.971,224.104,12545800000.0,61.4668,1970,10,31.28019654894116
530268,21.52,7.348,69.929,,,38.0972,1970,10,11.137009964772531
521212,22.37,6.005,71.062,3378.25,1664310000.0,122.247,2010,5,5.93885021833726
4779418,13.2,9.3,73.44,11232.3,53685000000.0,15.6917,1980,10,4.33372849999728
1570674,14.2,12.4,69.4756,,,37.0176,1990,10,-11.065122361483033
32464865,21.21,5.225,74.382,2839.93,93216700000.0,72.4701,2010,5,6.824587134429791
18744,,,,,,21.2253,2000,10,58.58941527955612
150706446,24.844,6.948,66.343,3100.28,462000000000.0,17.8273,1990,10,16.699533873952547
7583269,29.985,8.348,62.029,1949.35,14250700000.0,16.143,2010,5,14.491177881201367
11828638,50.383,19.555,45.306,947.704,11228800000.0,9.5038,1990,10,38.59636248907102
1118241,,,,,,,1970,10,29.991656539153905
758106,41.933,16.58,48.492,,,49.6176,1990,10,15.86242557109428
521212,22.37,6.005,71.062,3378.25,1664310000.0,122.247,2010,5,5.93885021833726
17586630,49.855,18.012,45.853,248.029,4304400000.0,86.8545,1990,10,36.58499098462866
8540791,24.771,6.117,69.429,2869.11,24305100000.0,175.353,2000,10,14.459597477563847
1348191368,11.9,7.11,74.409,4550.45,6090000000000.0,142.488,2010,5,3.3766779020053774
3556539,21.768,8.473,67.879,637.855,2256840000.0,124.277,1990,10,-10.909932380890524
68270489,11.757,7.191,74.184,5076.34,341000000000.0,131.525,2010,5,2.9645429960227765
130093010,14.672,8.85,68.1337,,,7.95634,1970,10,6.275825273010441
10315366,14.7,11.6,69.1646,,,114.891,1970,10,3.7159418289181403
9842880,27.651,9.629,60.511,665.627,6622540000.0,361.006,2010,5,7.32384220878442
15274351,42.807,14.448,52.572,246.016,3956330000.0,35.8577,1970,10,28.833257792753354
2044174,17.724,7.547,71.152,2354.26,4699650000.0,78.4989,1990,10,-0.305159932569341
38064255,14.4,10.2,70.8902,1731.21,65977700000.0,124.427,1990,10,1.1564025093884012
88826,30.579,7.918,63.144,796.888,67254200.0,104.193,2000,10,21.58039312813816
19726,14.5,6.5,70.4937,7577.05,144759500.0,41.5326,2000,10,-6.012369461624252
645937,19.267,1.941,77.467,29976.1,17759900000.0,51.0308,2000,10,165.2741676045806
442865,49.959,17.494,48.128,260.028,112138000.0,25.0728,1970,10,35.157214952637936
7653748,9.4,14.2,74.3366,5735.42,41819500000.0,83.3688,2010,5,-1.7540687255446612
4750817,47.406,20.795,43.524,,,,1990,10,28.702915730073375
245453,32.262,5.526,69.123,2966.86,700804000.0,19.3774,2010,5,12.623598000431855
48879755,7.8,15.4,67.6756,635.709,31261500000.0,84.8811,2000,10,-6.539998001217477
11473087,50.887,15.191,52.557,141.88,1603450000.0,19.857,1970,10,41.0877822158936
15947129,33.9,7.5,64.637,,,37.3737,1980,10,29.045798776695165
5417860,40.557,11.425,58.824,497.632,2629400000.0,37.7523,1990,10,15.783685809526272
40636,,,,5396.53,217259000.0,154.842,1990,10,11.873708042130131
3214568,22.8,6.4,73.7002,4502.84,14436100000.0,361.443,1980,10,10.24112726811192
4972609,48.107,23.444,41.3,,,19.8251,1980,10,27.78292039450518
261426,16.7,4.8,77.2591,,,13.6625,2010,5,8.26467145578481
10270728,39.713,11.002,56.861,672.424,6853470000.0,41.4788,2010,5,13.195461899098095
1396877,9.4,13.2,70.4171,4070.03,5685770000.0,32.9555,2000,10,-4.677720371943987
142771,41.225,8.714,59.919,,,50.5827,1970,10,15.503148398484287
19750579,28.703,5.027,70.658,2475.38,48598300000.0,22.258,1990,10,23.681077906627447
31264875,33.349,5.514,68.567,4657.28,139000000000.0,68.4794,2010,5,20.767516262259164
123686321,10.0,6.7,78.8368,25359.3,3130000000000.0,338.829,1990,10,2.520521246646183
11038109,9.6,9.7,77.8878,12043.0,130000000000.0,83.8309,2000,10,-0.03919149557229413
363741,11.4,11.3,72.0726,17113.8,6232010000.0,,1980,10,4.818263544665022
4569132,23.601,7.771,63.613,643.175,2904660000.0,9.61022,2000,10,15.294764957545548
6153587,50.357,31.937,32.388,60.4757,359772000.0,4.87551,1970,10,19.80948672700979
10877947,11.9,9.7,80.1829,44380.2,484000000000.0,359.828,2010,5,3.404649792833151
2022747,29.042,19.325,45.1,1183.42,2361610000.0,65.7306,2010,5,4.734848203952348
3016384,32.318,11.235,60.2449,,,15.4322,1970,10,22.371985794912053
53713830,14.0,10.2,74.0512,12713.4,701000000000.0,100.74,1980,10,5.0249014080731165
3210147,17.7,8.9,70.8044,,,50.0908,1970,10,9.689867784870911
1129686,11.517,6.756,79.43,30818.5,25562300000.0,120.413,2010,5,5.098230835825176
3777990,44.013,10.301,59.632,1078.81,3968160000.0,32.8741,1980,10,33.75456261133566
1798997,35.013,10.073,59.837,350.061,596415000.0,56.1181,1990,10,11.096905664656473
155446,,,,,,327.477,1990,10,-9.020495863515304
87411012,17.282,5.81,74.837,1317.89,116000000000.0,283.703,2010,5,5.468860147735162
5053234,38.484,6.684,66.723,993.483,4923010000.0,44.2873,1990,10,31.731975997945078
146844839,8.7,15.3,65.4837,1771.6,260000000000.0,8.949,2000,10,-2.4530926824060875
19665502,35.671,10.402,57.002,258.471,4983020000.0,84.7273,2000,10,30.048645592672894
43054,17.1,7.1,,,,31.0437,1980,10,10.277790681469783
98794,28.061,8.311,65.619,,,277.868,1970,10,-4.004291758608822
107147651,35.099,10.352,58.21,306.269,31598300000.0,792.594,1990,10,20.575043684345445
15446982,40.038,10.933,56.776,398.637,5889170000.0,64.9261,1990,10,27.309671235455575
66912613,28.561,6.36,70.551,95.1883,6471740000.0,208.882,1990,10,18.066143971989256
21434577,17.4,7.3,72.7005,4121.93,87896100000.0,2.34497,1970,10,14.354997535057493
50289306,43.029,9.802,61.362,689.795,35520000000.0,26.4891,1970,10,34.63137868715071
172833,45.365,11.816,56.203,,,5.72526,1970,10,35.19871783745002
35926,9.1,6.6,81.8415,141200.0,5082370000.0,224.963,2010,5,3.9776206646996606
115228394,39.973,14.308,52.553,79.7145,9150680000.0,63.3667,1970,10,28.594256030332243
6711693,12.5,9.5,77.2424,38428.4,258000000000.0,169.888,1990,10,7.008157256298821
19297659,46.455,15.549,50.288,,,20.9283,1980,10,35.79891737127286
2689391,14.2,13.1,69.2732,,,42.8187,1990,10,-11.03822389529823
4522867,17.8,9.3,70.1342,,,94.3498,1970,10,9.971904988583569
10375989,12.1,14.0,69.3156,,,115.433,1990,10,-1.6763124941632068
9959560,12.4,10.4,76.052,20710.6,206000000000.0,,1990,10,3.0602054709244184
46572772,10.4,8.2,81.6268,30736.6,1430000000000.0,93.1519,2010,5,-0.3036752890723361
11229387,43.727,18.137,45.09,156.386,1743510000.0,118.252,2000,10,31.07057402153831
45737753,26.45,7.289,64.432,682.93,32353400000.0,92.7293,1980,10,20.75016015762733
33178,,,,150585.0,5362650000.0,17806.0,2010,5,10.796310808366991
1934901,22.817,2.551,73.142,18439.9,37711900000.0,114.766,2000,10,52.119204031627454
4978544,17.0,5.0,74.6732,5700.41,28861800000.0,5063.1,1980,10,17.27472931845134
18169,,,,,,320.35,1970,10,17.485827508393417
164887,46.59,13.649,53.046,268.295,42463600.0,527.573,1980,10,36.43101032828543
45538332,24.588,9.864,60.063,190.606,8905070000.0,71.4871,2000,10,8.460248390301164
128105431,8.5,9.5,82.8427,44507.7,5700000000000.0,351.31,2010,5,-0.6670271457890025
3836831,13.861,13.088,71.46,3073.52,11638500000.0,66.2496,2010,5,-1.7123245720231095
3744608,24.3,6.7,73.8756,6222.11,24129300000.0,179.205,1980,10,28.271210230817218
1829256,41.978,12.494,54.226,959.426,1705800000.0,5.20625,1980,10,30.404656319290464
44089069,34.522,11.204,58.667,1564.25,68789300000.0,57.1391,1980,10,23.214536464809452
2534377,22.694,6.203,70.144,,,88.6922,1970,10,23.703892514807386
2385435,37.997,11.481,54.638,1187.55,2798750000.0,6.90113,1990,10,31.381907283158
5611666,47.464,24.653,39.095,81.4999,458404000.0,20.5577,1970,10,23.545610162828652
13792086,41.194,10.051,55.655,1489.46,20265600000.0,18.3026,2010,5,17.808357633500833
1804524,38.282,5.483,67.18,6448.13,11685000000.0,5.85512,1990,10,29.909771219446235
1264099069,14.03,6.45,71.397,959.372,1210000000000.0,134.492,2000,10,6.65235036258064
6114440,43.081,16.075,49.166,,,,2000,10,58.87667554183212
6267369,51.34,21.509,44.296,198.011,1237660000.0,66.2966,1980,10,52.21163777017118
45538332,24.588,9.864,60.063,190.606,8905070000.0,71.4871,2000,10,8.460248390301164
3117012,18.294,9.79,72.569,2990.36,9298840000.0,17.7671,1990,10,5.621152565341423
12026649,44.162,12.869,53.99,,,19.1983,2010,5,14.445062793468072
4325388,46.558,25.386,38.563,150.389,649645000.0,59.8471,1990,10,5.980480826228769
80060,18.6,6.8,72.778,7578.85,614880000.0,176.372,2000,10,15.424681488883337
1463563,48.57,24.867,39.338,,,14.5425,1970,10,32.01816389181744
2091664,27.934,9.146,60.211,6434.82,12786700000.0,3.50626,2010,5,10.207518989665644
223752,26.075,6.167,67.488,6340.73,1335300000.0,21.0381,1980,10,20.972773427723553
32465,,,,82368.0,2647880000.0,16073.5,2000,10,2.1962113044817495
324121,41.27,11.974,53.639,,,15.4858,1980,10,78.07331212726112
4199820,18.474,6.276,70.399,,,81.6378,1980,10,7.01196717954579
10626680,16.487,7.046,74.638,2703.17,28645400000.0,98.6684,1990,10,4.508567115976015
20335211,10.5,12.8,73.4585,8209.92,166000000000.0,88.0107,2010,5,-2.1102903726939446
63447,11.8,7.3,79.2885,88207.3,5744410000.0,1206.0,2010,5,-0.4775639510142323
7328445,21.8,5.2,81.6024,30659.1,234000000000.0,352.292,2010,5,9.269810989916689
164887,46.59,13.649,53.046,268.295,42463600.0,527.573,1980,10,36.43101032828543
67541860,47.217,19.001,46.942,140.003,8992720000.0,493.451,1970,10,24.26333091804105
95214257,44.265,18.579,45.9,567.529,54035800000.0,104.541,1990,10,29.026878821309293
5247532,53.717,17.625,48.527,243.487,1254770000.0,208.89,1980,10,39.493422812857546
1396989,43.938,15.332,50.725,207.223,274961000.0,3.88546,1970,10,30.942763328845107
36458,16.8,3.8,78.722,,,690.846,2010,5,-3.944264633276647
55650166,16.2,11.8,71.9732,2347.54,131000000000.0,230.08,1970,10,1.2150224313796298
2044174,17.724,7.547,71.152,2354.26,4699650000.0,78.4989,1990,10,-0.305159932569341
4236983,29.381,5.157,68.503,6514.32,28901800000.0,2.52149,1990,10,21.661805109909572
3023443,46.835,23.525,42.152,114.557,333628000.0,25.8278,1970,10,26.80705407709026
16004763,35.799,4.913,69.078,7246.02,118000000000.0,7.55169,1990,10,34.631109501590245
478998,23.735,7.453,67.822,2012.26,947672000.0,3.0189,2000,10,14.004651376414934
954865,27.2,7.2,66.9654,1171.58,1131790000.0,475.881,1980,10,14.182633147094093
6319113,11.7,9.4,75.4593,18832.2,119000000000.0,159.872,1980,10,6.212580784676583
46572772,10.4,8.2,81.6268,30736.6,1430000000000.0,93.1519,2010,5,-0.3036752890723361
16187124,49.564,11.24,57.881,442.543,7265320000.0,28.8456,1980,10,43.09069974382108
5247532,53.717,17.625,48.527,243.487,1254770000.0,208.89,1980,10,39.493422812857546
211089,28.411,5.428,68.704,15913.6,3181210000.0,54.6189,1990,10,18.872608236336333
9795744,15.0,12.5,69.4402,,,127.58,1970,10,4.842062022037326
75124,36.719,10.087,59.636,549.856,39809500.0,89.3827,1990,10,18.23917789255098
8027702,13.7,9.9,74.6493,4674.66,37597400000.0,19.6003,1970,10,3.5385095261383643
12501285,42.658,22.327,40.881,71.7186,865975000.0,84.4379,1970,10,24.790707515267428
3833939,47.337,19.477,47.19,378.044,1405250000.0,32.9653,1980,10,33.894122989437236
30489,,,,,,897.618,2000,10,8.347272786906753
10550,,,,3022.29,31824700.0,351.0,2010,5,3.099526066350711
159380,13.6,8.4,,,,334.917,2010,5,6.394779771615008
1506694,43.393,12.704,54.913,460.225,709041000.0,1.49475,1980,10,33.14096956648132
4680144,14.8,10.9,70.1754,,,82.2712,1980,10,4.135834282022092
19750579,28.703,5.027,70.658,2475.38,48598300000.0,22.258,1990,10,23.681077906627447
242351,45.509,19.293,45.642,,,123.618,1970,10,35.47623075621722
29610,17.4,3.3,76.9707,,,531.893,2000,10,23.12732185072611
63446,31.2111,6.84444,69.0512,,,181.36,1970,10,52.31850707688428
